## [51+66+14+18+45 шт. в уп. + 3цА]
## 496,cat496|Болты оцинкованные в упаковках
#0|Анкерный болт с гайкой &#8199;8 &#215; &#8199;65 мм|350|AGB08065  |0.0323 кг|    -|    -|    -|
#0|Анкерный болт с гайкой &#8199;8 &#215; &#8199;85 мм|350|ABG08085  |0.0323 кг|    -|    -|    -|
#0|Анкерный болт с гайкой &#8199;8 &#215;       100 мм|350|AGB08100  |0.0323 кг|    -|    -|    -|
#0|Анкерный болт с гайкой &#8199;8 &#215;       120 мм|350|AGB08120  |0.0323 кг|    -|    -|    -|
#0|Анкерный болт с гайкой       10 &#215; &#8199;60 мм|350|AGB10060  |0.0323 кг|    -|    -|    -||blkt2
 0|Анкерный болт с гайкой       10 &#215; &#8199;77 мм|350|AB.10077.S|0.0323 кг| 8,25| 7,85|    -|
 0|Анкерный болт с гайкой       10 &#215; &#8199;97 мм|350|AB.10097.S|0.0541 кг| 9,95| 9,50|    -||
#0|Анкерный болт с гайкой       10 &#215;       120 мм|350|AGB10120  |0.2050 кг|    -|    -|    -|
 0|Анкерный болт с гайкой       10 &#215;       125 мм|350|AB.10125.S|0.2050 кг|13,50|12,80|    -|
 0|Анкерный болт с гайкой       10 &#215;       150 мм|350|AB.10150.S|0.2050 кг|14,95|14,00|    -|
#0|Анкерный болт с гайкой       12 &#215;        99 мм|350|AGB12099  |0.2050 кг|    -|    -|    -|
 0|Анкерный болт с гайкой       12 &#215;       100 мм|350|AB.12100.S|0.0882 кг|18,00|17,00|    -|| blkt2
#0|Анкерный болт с гайкой       12 &#215;       120 мм|350|AGB12120  |0.1112 кг|    -|    -|    -|
#0|Анкерный болт с гайкой       12 &#215;       130 мм|350|AGB12130  |0.1112 кг|    -|    -|    -|
#0|Анкерный болт с гайкой       12 &#215;       129 мм|350|AGB12129  |0.2050 кг|    -|    -|    -|
 0|Анкерный болт с гайкой       12 &#215;       150 мм|350|AB.12150.S|0.1112 кг|23,00|21,00|    -|
 0|Анкерный болт с гайкой       12 &#215;       180 мм|350|AB.12180.S|0.1112 кг|28,50|26,00|    -|
#0|Анкерный болт с гайкой       12 &#215;       200 мм|350|ABG12200  |0.1112 кг|    -|    -|    -|
#0|Анкерный болт с гайкой       12 &#215;       220 мм|350|ABG12220  |0.1112 кг|    -|    -|    -||
#0|Анкерный болт с гайкой       12 &#215;       250 мм|350|ABG12250  |0.2050 кг|    -|    -|    -|
#0|Анкерный болт с гайкой       12 &#215;       300 мм|350|AGB12300  |0.1112 кг|    -|    -|    -||
 0|Анкерный болт с гайкой       16 &#215;       110 мм|350|AB.16110.S|0.2050 кг|29,00|27,00|    -||blkt2
#0|Анкерный болт с гайкой       16 &#215;       147 мм|350|AGB16147  |0.2050 кг|    -|    -|    -||
 0|Анкерный болт с гайкой       16 &#215;       150 мм|350|AB.16150.S|0.2050 кг|44,00|40,00|    -|
#0|Анкерный болт с гайкой       16 &#215;       180 мм|350|AGB16180  |0.2050 кг|    -|    -|    -|
#0|Анкерный болт с гайкой       16 &#215;       220 мм|350|ABG16220  |0.2050 кг|    -|    -|    -|
#0|Анкерный болт с гайкой       16 &#215;       250 мм|350|ABG16250  |0.2050 кг|    -|    -|    -|
#0|Анкерный болт с гайкой       16 &#215;       300 мм|350|AGB16300  |0.2050 кг|    -|    -|    -||
#0|Анкерный болт с гайкой       20 &#215;       110 мм|350|ABG20110  |0.2050 кг|    -|    -|    -||blkt2
#0|Анкерный болт с гайкой       20 &#215;       200 мм|350|ABG20200  |0.2050 кг|    -|    -|    -||blkt2
#0|Анкерный болт с гайкой       20 &#215;       250 мм|350|ABG20250  |0.2050 кг|    -|    -|    -|| blkt2
#0|Анкерный болт с гайкой       20 &#215;       300 мм|350|ABG20300  |0.2050 кг|    -|    -|    -|

# 351,cat351|Анкерный болт с шестигранной головкой
#1|Анкерный болт с шестигранной головкой &#8199;8 &#215; &#8199;40 мм|351|AB6-086 |0.0163 кг|||||norow|Анкерный болт с шестигранной головкой| оцинкованный|<br>Цена за 1 шт.||/img/pic/metrkr/small/ab6.jpg|/img/pic/metrkr/big/jpg
#0|Анкерный болт с шестигранной головкой &#8199;8 &#215; &#8199;60 мм|351|AB6-086 |0.0323 кг| 7,00| 6,77| 6,65|
#0|Анкерный болт с шестигранной головкой &#8199;8 &#215; &#8199;80 мм|351|AB6-088 |0.0323 кг| 8,00| 7,77| 7,65|
#0|Анкерный болт с шестигранной головкой       10 &#215; &#8199;80 мм|351|AB6-108 |0.0323 кг|10,00| 9,77| 9,65||blkt2
#0|Анкерный болт с шестигранной головкой       10 &#215;       100 мм|351|AB6-101 |0.2050 кг|12,00|11,77|11,65|
#0|Анкерный болт с шестигранной головкой       10 &#215;       110 мм|351|AB6-1011|0.2250 кг|18,00|17,77|17,55|

# 352,cat352|Анкер-клин
1|Анкер-клин M6 &#215; 40 мм|352|AK.640.S|0.0107 кг|3,45|3,15|    -|||Анкер-клин||Анкер-клин вставляется в предварительно просверленное отверстие и заклинивается в нем путем забивания подвижного элемента (собственно, клина). В отличие от крепления с использованием дюбеля соединение при помощи анкер-клина пожароустойчиво, т.к. не содержит элементов, подверженных разрушению при сильном нагреве.<br><b>Цена за 1 шт.</b>||/img/pic/metrkr/small/anker-klin.jpg|/img/pic/metrkr/big/anker-klin.jpg
0|Анкер-клин M6 &#215; 60 мм|352|AK.660.S|0.0161 кг|8,25|7,90|    -|

# 353,cat353|Анкер клиновой
 1|Анкер клиновой &#8199;8 &#215; &#8199;40 мм|353|          |0.0163 кг|||||norow|Анкер клиновой| оцинкованный|Анкер клиновой вбивается в заранее подготовленное отверстие и фиксируется в момент непосредственно вкручивания болта или винта, за счет увеличения в объеме своего основания, обеспечивая надежное и прочное крепление.<br><b>Цена за 1  шт.</b>||/img/pic/metrkr/small/anker-klinovoj.jpg|/img/pic/metrkr/big/anker-klinovoj.jpg
#0|Анкер клиновой &#8199;8 &#215; &#8199;80 мм|353|AKL808    |0.0323 кг|    -|    -|    -|
#0|Анкер клиновой &#8199;8 &#215;       105 мм|353|AKL815    |0.0323 кг|    -|    -|    -|
#0|Анкер клиновой &#8199;8 &#215;       120 мм|353|AKL812    |0.0323 кг|    -|    -|    -|
 0|Анкер клиновой       10 &#215; &#8199;80 мм|353|AK.10080.S|0.0323 кг|15,00|14,00|    -|
 0|Анкер клиновой       10 &#215; &#8199;95 мм|353|AK.10095.S|0.0541 кг|16,00|15,00|    -|
 0|Анкер клиновой       10 &#215;       120 мм|353|AK.10120.S|0.0882 кг|19,00|17,50|    -|
 0|Анкер клиновой       12 &#215;       100 мм|353|AK.12100.S|0.0882 кг|24,00|22,00|    -||blkt2
#0|Анкер клиновой       12 &#215;       115 мм|353|AKL215    |0.0882 кг|    -|    -|    -|
 0|Анкер клиновой       12 &#215;       120 мм|353|AK.12120.S|0.0882 кг|27,00|25,00|    -|
#0|Анкер клиновой       12 &#215;       125 мм|353|AKL225    |0.0882 кг|    -|    -|    -|
#0|Анкер клиновой       12 &#215;       135 мм|353|AKL235    |0.1000 кг|    -|    -|    -|
 0|Анкер клиновой       12 &#215;       150 мм|353|AK.12150.S|0.1112 кг|34,00|31,00|    -|
 0|Анкер клиновой       16 &#215;       105 мм|353|AK.16105.S|0.2050 кг|47,00|44,00|    -||blkt2
#0|Анкер клиновой       16 &#215;       140 мм|353|AKL640    |0.2050 кг|    -|    -|    -|
#0|Анкер клиновой       16 &#215;       160 мм|353|AKL660    |0.2050 кг|    -|    -|    -|
#0|Анкер клиновой       16 &#215;       180 мм|353|AKL680    |0.2050 кг|    -|    -|    -|
#0|Анкер клиновой       16 &#215;       200 мм|353|AKL620    |0.2050 кг|    -|    -|    -|
#0|Анкер клиновой       16 &#215;       220 мм|353|AKL622    |0.2050 кг|    -|    -|    -|
#0|Анкер клиновой       16 &#215;       280 мм|353|AKL628    |0.2050 кг|    -|    -|    -|
#0|Анкер клиновой       20 &#215;       200 мм|353|AKL2020   |0.2050 кг|    -|    -|    -||blkt2

# 381,cat381|Цанга латунная
 1|Цанга латунная M 6|381|ZL.06.S|0.0163 кг| 9,35| 8,90|    -|||Цанга латунная||Латунный анкер (цанга латунная) представляет собой цилиндр с внутренней резьбой и четырехсегментной распорной зоной. С внешней стороны цилиндра сделаны насечки для предотвращения проворачивания цанги в отверстии. При вворачивании в латунный анкер болта или винта, происходит распор анкера в оконечной части за счет сходящейся на конус резьбы.<br><b>Цена за 1 шт.</b>||/img/pic/metrkr/small/zanga.jpg|/img/pic/metrkr/big/zanga.jpg
 0|Цанга латунная M 8|381|ZL.08.S|0.0163 кг|17,25|16,50|    -|
 0|Цанга латунная M10|381|ZL.10.S|0.0163 кг|20,25|19,00|    -|
 0|Цанга латунная M12|381|ZL.12.S|0.0163 кг|46,00|41,00|    -|
#0|Цанга латунная M16|381|ZL16|0.0163 кг|    -|    -|    -|

