1|Уровень |212|34020|165|155||norow|Уровни алюминиевые| тип "Рельс" (скелетные)|2 глазка плюс один поворотный.||/img/pic/instr/small/URIVENJ RELS.jpg|/img/pic/instr/big/URIVENJ RELS.jpg
#0|Уровень алюминиевый усиленный, 2000&nbsp;мм               |344|34520|755
#1|Уровень алюминиевый усиленный МАГНИТ, &nbsp;&nbsp;600&nbsp;мм|344|34706|365|norow|Уровни алюминиевые| MATRIX фрезерованные усиленные МАГНИТ|2 глазка плюс один зеркальный: три измерительных глазка для проверки отклонений по горизонтали, вертикали и под углом 45 градусов. В верхней части имеется окошко с зеркальным отражателем, позволяющее без ошибок снимать показания во фронтальной и поперечной плоскостях. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34706.jpg|/img/pic/instr/big/jpg
#0|Уровень алюминиевый усиленный МАГНИТ, &nbsp;&nbsp;800&nbsp;мм|344|34708|288
#0|Уровень алюминиевый усиленный МАГНИТ, 1000&nbsp;мм           |344|34710|425
#0|Уровень алюминиевый усиленный МАГНИТ, 1200&nbsp;мм           |344|34712|399
#0|Уровень алюминиевый усиленный МАГНИТ, 1500&nbsp;мм           |344|34715|450
#0|Уровень алюминиевый усиленный МАГНИТ, 2000&nbsp;мм           |344|34720|590
1|Уровень коробчатый REMOCOLOR 3 ампулы 0,8 м "Remoline", &nbsp;&nbsp;600&nbsp;мм|344|34706|365|norow |Уровни алюминиевые коробчатые| REMOCOLOR, 3 ампулы, удобные ручки "Remoline"|||/img/pic/instr/small/Remoline.jpg|/img/pic/instr/big/jpg
0|Уровень коробчатый "Remoline", 3 ампулы,             &nbsp;&nbsp;600&nbsp;мм|344|17-1-406|166
0|Уровень коробчатый "Remoline", 3 ампулы,             &nbsp;&nbsp;800&nbsp;мм|344|17-1-408|200
#0|Уровень коробчатый "Remoline", 3 ампулы,                        1000&nbsp;мм|344|17-1-410|344
#0|Уровень коробчатый "Remoline", 3 ампулы,                        1200&nbsp;мм|344|17-1-412|405
0|Уровень коробчатый "Remoline", 3 ампулы,                        2000&nbsp;мм|344|17-1-420|405
#1|Уровень алюминиевый усиленный|344|34308|620||| MATRIX 1000&nbsp;мм <span class=art>арт. 34308</span>|3 акриловых глазка для проверки отклонений по горизонтали, вертикали и под углом 45 градусов. 2 эргономические рукоятки, ударопрочные заглушки. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34308.jpg|/img/pic/instr/big/jpg
#1|Уровень алюминиевый трапециевидный (shark) литой|344|34907|395||| MATRIX 600&nbsp;мм <span class=art>арт. 34907</span>|</span></p><UL><LI>Ударопрочный цельнометаллический алюминиевый уровень.<LI>2 глазка (1 зеркальный).<LI>ударная площадка.</UL><p><span class="addt">||/img/pic/instr/small/UROVEN MATRIX TRAPEZIEVIDNY.jpg|/img/pic/instr/big/UROVEN MATRIX TRAPEZIEVIDNY.jpg

1|Уровень алюминиевый усиленный, &nbsp;&nbsp;600&nbsp;мм    |345|34706|365|norow|Уровни алюминиевые| MATRIX фрезерованные, 3 глазка (1 поворотный), 2 усиленные рукоятки|Жесткий усиленный алюминиевый профиль с метрической шкалой и ребрами жесткости. Фрезерованная рабочая поверхность обеспечивает дополнительную точность измерения. Модель имеет два акриловых глазка для проверки отклонений по горизонтали и вертикали, а также регулируемый глазок для выверки произвольных углов. Пластиковые заглушки на концах имеют резиновые вставки, предотвращающие скольжение при измерениях на наклонных плоскостях. Ручки делают использование уровня максимально удобным. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34515.jpg|/img/pic/instr/big/jpg
#0|Уровень алюминиевый усиленный, 1200&nbsp;мм               |345|34512|333
0|Уровень алюминиевый усиленный, 1500&nbsp;мм               |345|34515|550
1|Уровень алюминиевый фрезерованный, &nbsp;&nbsp;600&nbsp;мм|345|33221|322|norow|Уровни алюминиевые| MATRIX фрезерованные|3 глазка, 2 эргономические рукоятки.||/img/pic/instr/small/Uroven MATRIX frezirovan.jpg|/img/pic/instr/big/Uroven MATRIX frezirovan.jpg
#0|Уровень алюминиевый фрезерованный, &nbsp;&nbsp;800&nbsp;мм|345|33224|288
#0|Уровень алюминиевый фрезерованный, 1000&nbsp;мм           |345|33228|495
#0|Уровень алюминиевый фрезерованный, 1200&nbsp;мм           |345|33230|570
0|Уровень алюминиевый фрезерованный, 1500&nbsp;мм           |345|33231|444
#0|Уровень алюминиевый фрезерованный, 2000&nbsp;мм           |345|33234|795
1|Уровень алюминиевый усиленный, 1000&nbsp;мм               |345|34410|465|norow|Уровни алюминиевые| MATRIX фрезерованные усиленные|Три акриловых глазка для проверки отклонений по горизонтали и вертикали, а также регулируемый глазок для выверки произвольных углов. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34410.jpg|/img/pic/instr/big/jpg
0|Уровень алюминиевый усиленный, 1500&nbsp;мм               |345|34415|444
#0|Уровень алюминиевый усиленный, 2000&nbsp;мм               |345|34520|755
#1|Уровень алюминиевый усиленный МАГНИТ, &nbsp;&nbsp;600&nbsp;мм|345|34706|365|norow|Уровни алюминиевые| MATRIX фрезерованные усиленные МАГНИТ|2 глазка плюс один зеркальный: три измерительных глазка для проверки отклонений по горизонтали, вертикали и под углом 45 градусов. В верхней части имеется окошко с зеркальным отражателем, позволяющее без ошибок снимать показания во фронтальной и поперечной плоскостях. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34706.jpg|/img/pic/instr/big/jpg
#0|Уровень алюминиевый усиленный МАГНИТ, &nbsp;&nbsp;800&nbsp;мм|345|34708|288
#0|Уровень алюминиевый усиленный МАГНИТ, 1000&nbsp;мм           |345|34710|425
#0|Уровень алюминиевый усиленный МАГНИТ, 1200&nbsp;мм           |345|34712|399
#0|Уровень алюминиевый усиленный МАГНИТ, 1500&nbsp;мм           |345|34715|450
#0|Уровень алюминиевый усиленный МАГНИТ, 2000&nbsp;мм           |345|34720|590
1|Уровень коробчатый REMOCOLOR 3 ампулы 0,8 м "Remoline", &nbsp;&nbsp;600&nbsp;мм|345|34706|365|norow |Уровни алюминиевые коробчатые| REMOCOLOR, 3 ампулы, удобные ручки "Remoline"|||/img/pic/instr/small/Remoline.jpg|/img/pic/instr/big/jpg
0|Уровень коробчатый "Remoline", 3 ампулы,             &nbsp;&nbsp;600&nbsp;мм|345|17-1-406|166
0|Уровень коробчатый "Remoline", 3 ампулы,             &nbsp;&nbsp;800&nbsp;мм|345|17-1-408|200
#0|Уровень коробчатый "Remoline", 3 ампулы,                        1000&nbsp;мм|345|17-1-410|344
#0|Уровень коробчатый "Remoline", 3 ампулы,                        1200&nbsp;мм|345|17-1-412|405
0|Уровень коробчатый "Remoline", 3 ампулы,                        2000&nbsp;мм|345|17-1-420|405
#1|Уровень алюминиевый усиленный|345|34308|620||| MATRIX 1000&nbsp;мм <span class=art>арт. 34308</span>|3 акриловых глазка для проверки отклонений по горизонтали, вертикали и под углом 45 градусов. 2 эргономические рукоятки, ударопрочные заглушки. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34308.jpg|/img/pic/instr/big/jpg
