# 302|Буры по бетону для перфоратора SDS Plus DUO (RennBohr, Франция)
 1|Бур по бетону SDS+ Duo RennBohr &numsp;5 &#215; 160 мм|302|&numsp;5 &#215; 160|590611|19|235|341|norow|Буры по бетону для перфоратора SDS+| "Duo" (RennBohr, Франция)|</span></p><UL><LI>Сверло-бур по бетону и камню с хвостовиком SDS plus RennBohr "Duo" имеет напайку повышенной прочности и центрирующий наконечник для точного засверливания.<LI>Угол вершины, приближенный к 180°, усиливает эффект долбления.<LI>Канавка оптимальной глубины и формы с компрессионными и декомпрессионными участками способствуют быстрому выводу шлама.<LI>Усиленная основа предотвращает изгиб бура при попадании в арматуру и других боковых нагрузках.</UL><p><span class="addt">||/img/pic/drill/small/DUO1.JPG|/img/pic/drill/big/DUO2.jpg
 0|Сверло по металлу &numsp;5.2 мм быстрореж. сталь цил.хв.(10 шт) |336|&numsp;5.2 мм быстрореж. сталь цил.хв.(10 шт) |72252 |  49|  88,00|
 0|Сверло по металлу &numsp;5.5 мм быстрореж. сталь цил.хв.(10 шт) |336|&numsp;5.5 мм быстрореж. сталь цил.хв.(10 шт) |72255 |   3|  99,00|
 0|Сверло по металлу &numsp;5.5 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;5.5 мм полир. HSS, цил.хв. ( 10 шт )   |71555 |  27| 155,00|
 0|Сверло по металлу &numsp;6.2 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;6.2 мм полир. HSS, цил.хв. ( 10 шт )   |71562 |30,5| 155,00|
 0|Сверло по металлу &numsp;6.5 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;6.5 мм полир. HSS, цил.хв. ( 10 шт )   |71565 |  81| 155,00|
 0|Сверло по металлу &numsp;7.5 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;7.5 мм полир. HSS, цил.хв. ( 10 шт )   |71575 |  12| 222,00|
 0|Сверло по металлу &numsp;8.5 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;8.5 мм полир. HSS, цил.хв. ( 10 шт )   |71585 |  27| 222,00|
 0|Сверло по металлу &numsp;9.0 мм быстрореж. сталь цил.хв.(5 шт)  |336|&numsp;9.0 мм быстрореж. сталь цил.хв.(5 шт)  |722905|  50| 177,00|
 0|Сверло по металлу &numsp;9.0 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;9.0 мм полир. HSS, цил.хв. ( 10 шт )   |71590 | 100| 333,00|
 0|Сверло по металлу &numsp;9.5 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;9.5 мм полир. HSS, цил.хв. ( 10 шт )   |71595 |  35| 333,00|
 0|Сверло по металлу       10,0 мм быстрореж. сталь цил.хв.( 5шт ) |336|10,0 мм       быстрореж. сталь цил.хв.( 5шт ) |722955|  16| 222,00|
 0|Сверло по металлу       10.0 мм полир. HSS, цил.хв. ( 10 шт )   |336|10.0 мм       полир. HSS, цил.хв. ( 10 шт )   |71599 | 6,5| 420,00|
 0|Сверло по металлу       11.0 мм полир. HSS, цил.хв. (  5 шт )   |336|11.0 мм       полир. HSS, цил.хв. (  5 шт )   |72010 |  21| 222,00|
 0|Сверло по металлу       11.5 мм полир. HSS, цил.хв. (  5 шт )   |336|11.5 мм       полир. HSS, цил.хв. (  5 шт )   |72015 |  17| 222,00|
 0|Сверло по металлу       12.0 мм полир. HSS, цил.хв. ( 5 шт )    |336|12.0 мм       полир. HSS, цил.хв. ( 5 шт )    |72020 | 0,4| 222,00|
 0|Сверло по металлу       12.5 мм полир. HSS, цил.хв. ( 5 шт )    |336|12.5 мм       полир. HSS, цил.хв. ( 5 шт )    |72025 |  11| 360,00|
 0|Сверло по металлу       13.5 мм полир. HSS, цил.хв. ( 5 шт )    |336|13.5 мм       полир. HSS, цил.хв. ( 5 шт )    |72035 |   3| 380,00|
 0|Сверло по металлу       14.5 мм полир. HSS, цил.хв. ( 5 шт )    |336|14.5 мм       полир. HSS, цил.хв. ( 5 шт )    |72045 |   5| 444,00|
 0|Сверло по металлу       15.0 мм полир. HSS, цил.хв. ( 5 шт )    |336|15.0 мм       полир. HSS, цил.хв. ( 5 шт )    |72050 |  20| 555,00|
 0|Сверло по металлу       15.5 мм полир. HSS, цил.хв. ( 5 шт )    |336|15.5 мм       полир. HSS, цил.хв. ( 5 шт )    |72055 |   5| 650,00|
 0|Сверло по металлу       18.0 мм полир. HSS, цил.хв. ( 5 шт )    |336|18.0 мм       полир. HSS, цил.хв. ( 5 шт )    |72080 |   1| 990,00|
 0|Сверло по металлу       20.0 мм полир. HSS, цил.хв. ( 5 шт )    |336|20.0 мм       полир. HSS, цил.хв. ( 5 шт )    |72099 |   3|1300,00|

# 305|Лак БТ-577
 1|Лак БТ-577, барабан 40 кг                     |000||BT.40|40|49|000|norow |Лак| БТ-577, барабан 40 кг <span class=art>арт. BT.40</span>|</span></p><UL><LI>Лак битумный БТ-577 ГОСТ 5631-79 представляет собой раствор битума в органических растворителях с введением синтетических модифицирующих добавок и <abbr title="Сиккатив - вещество, ускоряющее пленкообразование (высыхание, отверждение) лакокрасочных материалов.">сиккатива</abbr>.<LI>Образует на обрабатываемой поверхности глянцевое покрытие черного цвета.<LI>Предназначен для защиты поверхностей металлических конструкций и изделий при непродолжительном их хранении и транспортировке (шесть месяцев в умеренном климате для однослойного покрытия), а также для изготовления алюминиевой краски.</UL><p><span class="addt"><b>Цена за 1 кг.</b>||/img/pic/shmal/small/BT-577-2.jpg|/img/pic/shmal/big/jpg
 0|Лак БТ-577, барабан 40 кг                     |000||BT.40|40|49|000

# 492 -> 493|Кисти плоские Профи
1|Кисть плоская Профи 1.00&Prime; - &numsp;25 мм|492||KP100|58|15,00|493||Кисти плоские флейцевые КФ| ПРОФИ|</span></p><UL><LI>Натуральная щетина<LI>Деревянная рукоятка</UL><p><span class="addt">||/img/pic/shmal/small/Kistj ploskaja PROFI.jpg|/img/pic/shmal/big/Kistj ploskaja PROFI.jpg
0|Кисть плоская Профи 1.50&Prime; - &numsp;38 мм|492||KP150| 3|25,00|493|
0|Кисть плоская Профи 2.00&Prime; - &numsp;50 мм|492||KP200| 1|39,00|493|
0|Кисть плоская Профи 2.50&Prime; - &numsp;63 мм|492||KP250|77|68,00|493|
0|Кисть плоская Профи 3.00&Prime; - &numsp;75 мм|492||KP300| 2|75,00|493|
0|Кисть плоская Профи 4.00&Prime; - 100 мм      |492||KP400| 5|95,00|493|

# 540|Кисти плоские Профи
1|Кисть плоская Профи 1.00&Prime; - &numsp;25 мм|540||KP100|58|15,00|||Кисти плоские флейцевые КФ| ПРОФИ|</span></p><UL><LI>Натуральная щетина<LI>Деревянная рукоятка</UL><p><span class="addt">||/img/pic/shmal/small/Kistj ploskaja PROFI.jpg|/img/pic/shmal/big/Kistj ploskaja PROFI.jpg
0|Кисть плоская Профи 1.50&Prime; - &numsp;38 мм|540||KP150| 3|25,00||
0|Кисть плоская Профи 2.00&Prime; - &numsp;50 мм|540||KP200| 1|39,00||
0|Кисть плоская Профи 2.50&Prime; - &numsp;63 мм|540||KP250|77|68,00||
0|Кисть плоская Профи 3.00&Prime; - &numsp;75 мм|540||KP300| 2|75,00||
0|Кисть плоская Профи 4.00&Prime; - 100 мм      |540||KP400| 5|95,00||

# 470|Биозащита, антигрибок
